timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,cip_service,class_id,instance_id,attribute_id,status,response_time_ms,bytes_in,bytes_out
2025-09-02T11:40:30,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ForwardClose,38,649,2,Success,314,365,632
2025-09-02T11:40:39,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ReadTag,370,572,18,Success,235,170,889
2025-09-02T11:40:42,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,WriteTag,268,551,2,Success,422,494,814
2025-09-02T11:41:21,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,ForwardClose,423,604,2,Success,238,325,516
2025-09-02T11:41:53,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,WriteTag,419,239,1,Success,205,360,769
2025-09-02T11:42:02,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ReadTag,115,50,20,Success,105,510,651
2025-09-02T11:42:54,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,ReadTag,2,705,7,Success,64,266,621
2025-09-02T11:43:08,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ReadTag,329,680,9,Success,352,448,410
2025-09-02T11:43:20,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,GetAttributeAll,87,813,19,Success,136,417,400
2025-09-02T11:43:20,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,ForwardClose,424,687,18,Success,156,202,659
2025-09-02T11:43:45,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,GetAttributeAll,435,112,2,DeviceFailure,1236,519,744
2025-09-02T11:44:54,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ForwardOpen,62,848,1,Success,88,381,738
2025-09-02T11:45:29,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,WriteTag,416,295,13,Success,84,450,843
2025-09-02T11:45:58,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ForwardOpen,41,58,18,Success,192,396,592
2025-09-02T11:46:05,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ReadTag,309,38,13,Success,170,506,456
2025-09-02T11:46:24,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,GetAttributeAll,375,426,5,Success,543,183,529
2025-09-02T11:47:02,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,WriteTag,442,551,11,Success,215,277,789
2025-09-02T11:47:10,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,GetAttributeAll,265,13,16,Success,202,615,348
2025-09-02T11:47:39,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ForwardClose,494,66,20,Success,116,318,427
2025-09-02T11:48:10,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,WriteTag,387,713,2,Success,164,300,738
2025-09-02T11:48:57,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ForwardOpen,106,340,8,Success,116,229,411
2025-09-02T11:49:21,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,GetAttributeAll,272,488,3,DeviceFailure,75,345,811
2025-09-02T11:49:48,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,GetAttributeAll,2,414,13,Success,117,226,720
2025-09-02T11:50:44,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ForwardOpen,102,743,18,Success,167,480,591
2025-09-02T11:52:27,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,ForwardOpen,358,276,9,Success,376,376,483
2025-09-02T11:52:36,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,GetAttributeAll,433,27,7,PathSegmentError,144,503,756
2025-09-02T11:52:58,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,GetAttributeAll,80,605,10,Success,452,379,931
2025-09-02T11:53:09,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,WriteTag,403,5,13,Success,451,532,367
2025-09-02T11:53:49,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ForwardClose,179,688,20,Success,149,309,389
2025-09-02T11:53:51,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ForwardClose,215,564,20,Success,42,509,735
2025-09-02T11:54:12,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,GetAttributeAll,461,74,6,Success,194,328,921
2025-09-02T11:54:30,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ForwardOpen,360,103,4,DeviceFailure,157,252,673
2025-09-02T11:55:03,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,ForwardClose,141,818,15,Success,231,376,590
2025-09-02T11:55:39,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ForwardClose,230,936,19,Success,123,444,844
2025-09-02T11:57:15,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ForwardOpen,196,830,10,Success,164,390,310
2025-09-02T11:57:31,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ForwardOpen,158,319,5,Success,198,574,497
2025-09-02T11:58:46,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,WriteTag,348,362,20,PathSegmentError,206,441,640
2025-09-02T11:59:00,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,WriteTag,397,408,19,Success,168,533,601
2025-09-02T11:59:55,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,WriteTag,444,787,19,Success,204,427,483
2025-09-02T12:00:22,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ForwardClose,121,539,4,Success,665,251,497
2025-09-02T12:01:02,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ForwardOpen,470,582,17,Success,54,161,482
2025-09-02T12:01:10,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,GetAttributeAll,449,237,1,Success,186,614,662
2025-09-02T12:01:25,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ForwardClose,250,555,19,Success,59,376,900
2025-09-02T12:02:25,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,GetAttributeAll,389,723,10,Success,542,517,543
2025-09-02T12:02:51,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ForwardOpen,115,219,12,Success,94,575,658
2025-09-02T12:02:52,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,GetAttributeAll,347,335,7,Success,209,371,697
2025-09-02T12:03:57,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,GetAttributeAll,218,355,4,Success,56,401,835
2025-09-02T12:04:17,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ForwardClose,83,105,4,Success,223,571,360
2025-09-02T12:04:25,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,GetAttributeAll,123,571,19,Success,148,422,513
2025-09-02T12:04:30,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,WriteTag,497,273,19,Success,81,289,549
2025-09-02T12:05:14,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ForwardOpen,251,807,1,Success,144,340,517
2025-09-02T12:06:06,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_07,10.203.12.196,10.230.11.188,ReadTag,148,444,11,Success,64,319,622
2025-09-02T12:06:10,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ForwardClose,264,911,17,DeviceFailure,444,444,814
2025-09-02T12:06:39,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,GetAttributeAll,296,230,11,Success,107,277,201
2025-09-02T12:06:41,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,ForwardOpen,102,456,3,DeviceFailure,216,520,502
2025-09-02T12:07:24,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,WriteTag,361,53,17,Success,495,532,589
2025-09-02T12:08:51,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ForwardClose,135,966,10,Success,724,568,354
2025-09-02T12:08:52,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,GetAttributeAll,283,927,9,Success,149,439,497
2025-09-02T12:09:14,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,GetAttributeAll,81,525,2,Success,76,440,696
2025-09-02T12:11:52,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ForwardOpen,100,324,16,PathSegmentError,40,554,672
2025-09-02T12:12:29,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,ForwardClose,24,871,12,Success,84,352,593
2025-09-02T12:12:36,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,GetAttributeAll,321,757,5,Success,252,446,754
2025-09-02T12:12:37,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ReadTag,182,382,17,Success,193,374,765
2025-09-02T12:13:03,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,WriteTag,263,192,9,Success,73,244,743
2025-09-02T12:13:21,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,WriteTag,342,645,19,Success,126,540,518
2025-09-02T12:13:57,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,WriteTag,273,578,5,Success,281,455,963
2025-09-02T12:14:13,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ForwardOpen,43,371,18,Success,323,304,755
2025-09-02T12:14:33,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,ForwardOpen,255,794,3,Success,200,555,1206
2025-09-02T12:14:46,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ForwardOpen,420,796,17,Success,417,556,501
2025-09-02T12:14:48,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,GetAttributeAll,499,558,20,Success,209,575,393
2025-09-02T12:14:50,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ForwardClose,463,314,18,Success,106,507,643
2025-09-02T12:16:54,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ForwardOpen,302,76,18,Timeout,134,486,550
2025-09-02T12:16:56,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ForwardClose,6,392,7,Success,279,567,537
2025-09-02T12:17:06,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ForwardClose,334,226,10,Success,66,393,751
2025-09-02T12:17:46,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_07,10.203.12.196,10.230.11.188,ForwardClose,363,657,11,Success,87,384,551
2025-09-02T12:18:27,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,WriteTag,157,630,12,Success,105,326,708
2025-09-02T12:18:31,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,WriteTag,482,241,16,Success,375,325,676
2025-09-02T12:19:16,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ReadTag,133,262,11,Success,228,359,306
2025-09-02T12:19:29,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,GetAttributeAll,219,72,8,PathSegmentError,338,283,726
2025-09-02T12:19:49,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,ForwardClose,490,262,1,Success,280,768,622
2025-09-02T12:19:52,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,ForwardOpen,185,808,20,Success,353,548,843
2025-09-02T12:20:07,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ForwardOpen,94,499,11,Success,269,514,927
2025-09-02T12:20:29,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ForwardOpen,387,45,1,Success,149,394,639
2025-09-02T12:20:44,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,GetAttributeAll,259,703,17,Success,644,462,784
2025-09-02T12:21:51,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ForwardClose,307,162,18,Success,386,350,279
2025-09-02T12:22:03,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ForwardClose,426,117,7,Success,467,384,401
2025-09-02T12:22:11,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,WriteTag,272,774,12,Success,150,482,601
2025-09-02T12:22:28,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,ForwardClose,107,827,14,DeviceFailure,99,408,646
2025-09-02T12:23:15,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,ReadTag,108,462,16,Success,833,429,458
2025-09-02T12:23:22,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ForwardOpen,459,620,6,Success,201,535,407
2025-09-02T12:23:41,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ReadTag,354,433,19,Success,52,531,468
2025-09-02T12:23:47,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,WriteTag,139,16,17,Success,583,176,1019
2025-09-02T12:24:15,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,GetAttributeAll,35,824,8,Success,500,591,454
2025-09-02T12:24:50,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_11,10.246.13.223,10.48.14.225,ReadTag,161,191,11,Success,125,568,662
2025-09-02T12:25:09,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,WriteTag,352,152,7,Success,77,454,643
2025-09-02T12:26:04,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,WriteTag,439,743,3,Success,383,271,652
2025-09-02T12:26:19,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,GetAttributeAll,484,164,19,Success,557,413,927
2025-09-02T12:26:42,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ReadTag,403,360,9,Success,127,452,464
2025-09-02T12:28:00,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,WriteTag,407,818,15,Success,201,444,492
2025-09-02T12:28:29,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,WriteTag,181,919,1,Success,90,427,649
2025-09-02T12:28:46,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ForwardClose,482,140,17,Success,360,340,551
2025-09-02T12:28:49,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ForwardOpen,82,973,20,Success,123,365,857
2025-09-02T12:29:39,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ReadTag,326,341,9,DeviceFailure,116,468,612
2025-09-02T12:30:11,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,WriteTag,374,863,14,Success,221,421,716
2025-09-02T12:30:18,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ForwardOpen,429,428,18,Success,216,325,390
2025-09-02T12:30:39,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,ForwardClose,371,422,17,Success,69,500,480
2025-09-02T12:30:50,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,WriteTag,407,196,16,Success,81,597,773
2025-09-02T12:31:09,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_05,10.109.1.17,10.194.15.246,WriteTag,30,276,5,Success,245,201,750
2025-09-02T12:31:36,EtherNet/IP,C2_L2_12,C2_L2_12,C1_L1_08,10.58.4.76,10.150.0.12,ForwardOpen,432,383,7,Success,79,343,556
2025-09-02T12:31:56,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,ForwardOpen,311,292,2,Success,587,584,437
2025-09-02T12:31:58,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,ForwardOpen,280,948,17,Success,109,334,1071
2025-09-02T12:32:27,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ForwardOpen,262,122,8,Success,89,188,696
2025-09-02T12:32:42,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ReadTag,182,82,16,Success,624,186,790
2025-09-02T12:32:55,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,GetAttributeAll,235,523,16,Success,370,658,363
2025-09-02T12:33:16,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,WriteTag,434,690,10,Success,121,368,555
2025-09-02T12:33:18,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ForwardOpen,463,962,7,Success,73,322,856
2025-09-02T12:33:35,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ForwardClose,126,368,11,Success,306,440,177
2025-09-02T12:33:40,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ForwardClose,233,223,9,Success,162,298,163
2025-09-02T12:34:25,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,GetAttributeAll,443,872,1,Success,315,296,392
2025-09-02T12:35:49,EtherNet/IP,C2_L2_14,C2_L2_14,C1_L1_16,10.129.12.194,10.191.12.203,ForwardClose,202,749,6,Success,90,479,822
2025-09-02T12:36:09,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ReadTag,40,820,17,Success,1158,462,476
2025-09-02T12:36:50,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ForwardClose,198,510,8,DeviceFailure,83,490,584
2025-09-02T12:37:24,EtherNet/IP,C1_L1_13,C1_L1_13,P0_L0_05,10.7.13.214,10.194.15.246,ForwardClose,500,567,12,DeviceFailure,167,481,869
2025-09-02T12:37:36,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ReadTag,422,156,17,Success,158,506,834
2025-09-02T12:37:50,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,WriteTag,324,205,18,Success,214,595,667
2025-09-02T12:38:06,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,ForwardOpen,30,708,9,Success,408,264,767
2025-09-02T12:38:13,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,WriteTag,241,451,2,Success,67,380,510
2025-09-02T12:38:50,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,GetAttributeAll,14,605,2,Success,268,226,581
2025-09-02T12:38:54,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,ReadTag,477,460,13,Success,136,251,936
2025-09-02T12:39:04,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_13,10.5.8.143,10.242.14.234,ForwardOpen,311,285,20,Success,77,320,956
2025-09-02T12:39:54,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,ForwardClose,294,213,4,Success,762,244,666
2025-09-02T12:41:14,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_07,10.203.12.196,10.230.11.188,ReadTag,113,867,14,Success,171,249,861
2025-09-02T12:41:21,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,WriteTag,356,159,5,Success,244,316,329
2025-09-02T12:41:48,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,GetAttributeAll,312,706,14,Success,213,410,642
2025-09-02T12:43:04,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ReadTag,22,490,4,Success,109,250,511
2025-09-02T12:43:29,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ForwardOpen,495,710,13,DeviceFailure,135,281,421
2025-09-02T12:43:29,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,ReadTag,109,107,11,Success,73,241,643
2025-09-02T12:43:58,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ReadTag,63,709,20,Success,412,316,771
2025-09-02T12:43:59,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ForwardClose,470,124,19,Success,218,428,701
2025-09-02T12:45:00,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,ReadTag,190,991,17,Success,64,443,239
2025-09-02T12:45:20,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ForwardOpen,20,537,9,Success,814,379,571
2025-09-02T12:45:49,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ForwardOpen,401,688,17,Success,23,397,515
2025-09-02T12:46:16,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ReadTag,82,563,18,Success,88,534,513
2025-09-02T12:46:32,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,GetAttributeAll,285,587,5,Success,749,400,445
2025-09-02T12:46:38,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,WriteTag,15,48,17,Success,139,407,773
2025-09-02T12:46:54,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ForwardClose,219,324,7,Success,124,514,416
2025-09-02T12:47:27,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,WriteTag,337,734,18,Success,309,495,832
2025-09-02T12:47:29,EtherNet/IP,C1_L1_21,C1_L1_21,P0_L0_01,10.150.11.178,10.16.0.2,WriteTag,341,225,11,Success,216,384,717
2025-09-02T12:47:30,EtherNet/IP,C1_L1_06,C1_L1_06,P0_L0_09,10.73.10.165,10.17.14.231,ReadTag,366,19,16,Success,165,346,459
2025-09-02T12:47:33,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,WriteTag,223,6,20,Success,101,444,783
2025-09-02T12:47:45,EtherNet/IP,C1_L1_02,C1_L1_02,P0_L0_12,10.103.1.17,10.231.14.239,ForwardOpen,33,352,19,Success,146,502,202
2025-09-02T12:48:29,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ReadTag,230,182,3,Success,78,489,848
2025-09-02T12:48:38,EtherNet/IP,C1_L1_19,C1_L1_19,P0_L0_05,10.246.13.223,10.194.15.246,GetAttributeAll,88,427,8,DeviceFailure,90,248,211
2025-09-02T12:49:20,EtherNet/IP,C1_L1_15,C1_L1_15,P0_L0_02,10.5.8.143,10.172.7.119,WriteTag,82,662,14,Success,256,402,471
2025-09-02T12:50:08,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ForwardOpen,72,598,20,Success,117,418,658
2025-09-02T12:50:33,EtherNet/IP,C2_L2_06,C2_L2_06,C1_L1_19,10.155.10.161,10.246.13.223,ForwardClose,188,594,18,Success,127,533,574
2025-09-02T12:50:40,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_09,10.109.1.17,10.17.14.231,ForwardOpen,443,706,4,Timeout,143,411,325
2025-09-02T12:50:40,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,ForwardClose,286,68,5,Success,122,495,518
2025-09-02T12:50:56,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_11,10.203.12.196,10.48.14.225,ForwardOpen,474,404,5,Success,395,283,584
2025-09-02T12:50:56,EtherNet/IP,C1_L1_10,C1_L1_10,P0_L0_10,10.203.12.196,10.254.7.118,ReadTag,113,768,12,Success,111,263,851
2025-09-02T12:51:09,EtherNet/IP,C1_L1_05,C1_L1_05,P0_L0_07,10.86.0.6,10.230.11.188,WriteTag,375,225,6,Success,92,398,377
2025-09-02T12:51:32,EtherNet/IP,C2_L2_03,C2_L2_03,C1_L1_16,10.243.1.26,10.191.12.203,GetAttributeAll,20,273,7,Success,44,474,426
2025-09-02T12:51:33,EtherNet/IP,C1_L1_09,C1_L1_09,P0_L0_08,10.109.1.17,10.4.11.180,WriteTag,341,335,11,Timeout,138,505,731
2025-09-02T12:51:55,EtherNet/IP,C2_L2_01,C2_L2_01,C1_L1_02,10.93.13.215,10.103.1.17,ReadTag,445,48,2,Success,289,64,612
