timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,session_id,auth_method,username,result,response_time_ms,bytes_in,bytes_out
2025-09-02T12:14:15,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-270877,KeyboardInteractive,admin,Failure,1043,381,679
2025-09-02T12:14:37,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-169002,PublicKey,operator,Success,359,402,624
2025-09-02T12:14:41,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-890675,KeyboardInteractive,svc_account,Success,51,390,476
2025-09-02T12:15:14,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-619405,Password,operator,Success,100,398,859
2025-09-02T12:16:11,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-335863,KeyboardInteractive,admin,Failure,29,555,579
2025-09-02T12:17:32,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-715137,PublicKey,admin,Success,89,462,1155
2025-09-02T12:17:35,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-981795,Password,admin,Success,90,372,494
2025-09-02T12:18:06,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-342176,Password,svc_account,Success,216,320,600
2025-09-02T12:19:00,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-732560,Password,svc_account,Success,208,425,799
2025-09-02T12:19:09,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-540186,KeyboardInteractive,svc_account,Success,80,305,759
2025-09-02T12:19:17,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-719311,KeyboardInteractive,root,Success,122,469,696
2025-09-02T12:19:38,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-383917,KeyboardInteractive,root,Success,117,422,622
2025-09-02T12:19:50,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-153812,PublicKey,operator,Success,138,439,548
2025-09-02T12:20:11,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-570343,PublicKey,root,Failure,82,445,533
2025-09-02T12:20:16,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-972796,PublicKey,operator,Success,78,400,655
2025-09-02T12:20:34,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-460690,Password,root,Success,92,393,669
2025-09-02T12:21:05,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-121783,KeyboardInteractive,operator,Success,72,290,825
2025-09-02T12:21:19,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-798409,KeyboardInteractive,root,Success,44,456,320
2025-09-02T12:22:16,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-464500,PublicKey,admin,Success,161,230,458
2025-09-02T12:22:40,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-981667,Password,svc_account,Success,278,528,642
2025-09-02T12:23:16,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-186593,PublicKey,admin,Success,132,620,548
2025-09-02T12:23:21,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-977409,Password,admin,Success,241,408,757
2025-09-02T12:23:22,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-628281,Password,root,Success,86,611,761
2025-09-02T12:24:21,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-936335,PublicKey,operator,Success,279,461,567
2025-09-02T12:24:33,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-191098,PublicKey,svc_account,Success,179,296,381
2025-09-02T12:24:52,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-171594,KeyboardInteractive,operator,Success,506,747,411
2025-09-02T12:25:38,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-101432,PublicKey,operator,Success,136,412,815
2025-09-02T12:25:39,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-925571,PublicKey,svc_account,Success,271,375,354
2025-09-02T12:25:42,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-694993,KeyboardInteractive,root,Success,111,289,881
2025-09-02T12:25:51,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-894075,Password,operator,Success,205,218,190
2025-09-02T12:25:53,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-131563,Password,root,Success,240,483,528
2025-09-02T12:26:27,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-786235,KeyboardInteractive,root,Failure,936,345,680
2025-09-02T12:26:54,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-801789,KeyboardInteractive,root,Success,53,388,450
2025-09-02T12:27:22,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-166063,PublicKey,svc_account,Success,319,398,614
2025-09-02T12:27:38,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-291606,PublicKey,root,Success,242,288,415
2025-09-02T12:28:10,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-692647,Password,root,Success,69,452,534
2025-09-02T12:28:29,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-208566,KeyboardInteractive,operator,Success,134,511,388
2025-09-02T12:30:26,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-789184,KeyboardInteractive,svc_account,Success,449,454,699
2025-09-02T12:30:26,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-753979,PublicKey,admin,Success,35,284,738
2025-09-02T12:30:46,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-266580,PublicKey,operator,Success,25,351,291
2025-09-02T12:31:13,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-351051,KeyboardInteractive,root,Success,41,490,287
2025-09-02T12:31:32,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-132919,Password,operator,Success,97,548,477
2025-09-02T12:32:10,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-413653,PublicKey,admin,Success,99,446,907
2025-09-02T12:32:25,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-834673,KeyboardInteractive,operator,Success,149,500,931
2025-09-02T12:33:45,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-868631,PublicKey,operator,Success,216,453,549
2025-09-02T12:33:48,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-873928,Password,admin,Success,297,576,454
2025-09-02T12:34:49,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-847042,PublicKey,admin,Success,220,434,638
2025-09-02T12:34:53,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-451514,KeyboardInteractive,operator,Success,83,266,249
2025-09-02T12:35:28,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-680928,PublicKey,admin,Failure,207,637,658
2025-09-02T12:35:46,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-977402,Password,admin,Success,226,488,801
2025-09-02T12:35:58,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-954793,Password,operator,Success,285,596,633
2025-09-02T12:36:07,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-415367,Password,operator,Failure,122,487,755
2025-09-02T12:36:40,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-817932,PublicKey,operator,Success,161,509,741
2025-09-02T12:37:08,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-548507,KeyboardInteractive,root,Success,175,276,540
2025-09-02T12:37:50,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-287766,PublicKey,admin,Success,121,352,248
2025-09-02T12:38:33,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-314986,PublicKey,admin,Success,253,221,841
2025-09-02T12:39:07,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-353239,PublicKey,admin,Success,210,630,870
2025-09-02T12:40:04,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-436031,KeyboardInteractive,admin,Success,256,336,517
2025-09-02T12:40:11,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-432153,KeyboardInteractive,root,Success,121,347,808
2025-09-02T12:41:31,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-892736,KeyboardInteractive,admin,Success,188,376,586
2025-09-02T12:41:43,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-187140,PublicKey,admin,Success,501,285,196
2025-09-02T12:42:43,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-897232,PublicKey,admin,Failure,136,194,830
2025-09-02T12:42:44,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-897936,Password,admin,Success,125,505,544
2025-09-02T12:43:57,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-213729,KeyboardInteractive,admin,Success,199,425,476
2025-09-02T12:44:55,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-970405,PublicKey,admin,Success,439,334,733
2025-09-02T12:45:11,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-687145,KeyboardInteractive,admin,Success,95,631,532
2025-09-02T12:45:49,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-456794,KeyboardInteractive,admin,Success,416,259,573
2025-09-02T12:46:40,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-607302,Password,root,Success,110,318,626
2025-09-02T12:46:47,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-796405,Password,svc_account,Success,56,506,623
2025-09-02T12:50:12,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-505941,KeyboardInteractive,admin,Success,287,254,382
2025-09-02T12:50:33,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-563325,PublicKey,svc_account,Success,160,680,453
2025-09-02T12:50:33,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-580339,PublicKey,svc_account,Success,35,544,756
2025-09-02T12:50:34,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-644552,Password,svc_account,Success,150,808,987
2025-09-02T12:50:50,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-919964,KeyboardInteractive,operator,Success,211,424,629
2025-09-02T12:50:57,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-798849,PublicKey,svc_account,Success,282,313,1123
2025-09-02T12:53:36,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-555630,PublicKey,svc_account,Success,135,340,884
2025-09-02T12:54:02,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-486248,Password,admin,Failure,84,372,365
2025-09-02T12:55:04,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-628728,PublicKey,root,Success,92,430,410
2025-09-02T12:55:04,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-328756,KeyboardInteractive,root,Success,289,402,985
2025-09-02T12:55:15,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-124796,KeyboardInteractive,admin,Success,666,459,253
2025-09-02T12:56:21,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-935945,KeyboardInteractive,svc_account,Success,83,213,456
2025-09-02T12:58:16,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-237376,Password,svc_account,Success,103,343,334
2025-09-02T12:58:29,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-759038,Password,operator,Success,123,517,263
2025-09-02T12:59:17,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-388954,Password,root,Success,44,292,619
2025-09-02T12:59:21,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-157934,Password,admin,Success,50,305,738
2025-09-02T12:59:36,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-287628,KeyboardInteractive,root,Success,100,423,249
2025-09-02T12:59:52,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-284860,Password,svc_account,Success,69,284,465
2025-09-02T12:59:59,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-783533,PublicKey,root,Success,48,412,620
2025-09-02T13:00:07,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-472916,PublicKey,operator,Success,447,404,825
2025-09-02T13:00:17,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-326513,KeyboardInteractive,svc_account,Success,191,436,875
2025-09-02T13:00:48,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-714037,Password,root,Success,84,380,769
2025-09-02T13:01:00,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-587003,KeyboardInteractive,operator,Success,171,446,1031
2025-09-02T13:01:04,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-496812,Password,svc_account,Failure,977,554,649
2025-09-02T13:01:46,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-834538,KeyboardInteractive,admin,Success,265,192,390
2025-09-02T13:02:16,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-960153,Password,root,Success,130,485,332
2025-09-02T13:02:42,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-964562,PublicKey,admin,Success,161,419,1007
2025-09-02T13:02:49,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-653252,KeyboardInteractive,operator,Success,410,301,460
2025-09-02T13:03:24,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-412863,PublicKey,operator,Success,261,579,824
2025-09-02T13:03:52,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-115897,PublicKey,admin,Success,170,350,634
2025-09-02T13:04:13,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-521555,Password,svc_account,Success,378,480,668
2025-09-02T13:04:30,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-627650,PublicKey,operator,Failure,242,166,501
2025-09-02T13:04:30,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-306749,Password,operator,Success,514,427,454
2025-09-02T13:04:38,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-498154,KeyboardInteractive,svc_account,Success,150,417,297
2025-09-02T13:05:06,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-127407,KeyboardInteractive,root,Success,55,480,762
2025-09-02T13:05:56,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-664361,Password,root,Success,85,316,267
2025-09-02T13:07:48,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-370321,KeyboardInteractive,svc_account,Success,145,463,767
2025-09-02T13:07:53,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-725394,PublicKey,operator,Success,142,461,578
2025-09-02T13:08:17,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-755040,PublicKey,operator,Success,411,499,448
2025-09-02T13:08:26,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-232793,KeyboardInteractive,svc_account,Success,150,524,818
2025-09-02T13:08:28,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-318446,PublicKey,svc_account,Success,107,393,436
2025-09-02T13:11:52,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-779148,KeyboardInteractive,svc_account,Success,768,356,1014
2025-09-02T13:13:05,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-340538,Password,root,Success,105,658,552
2025-09-02T13:13:08,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-443487,PublicKey,admin,Success,204,457,1019
2025-09-02T13:13:18,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-963144,Password,root,Success,114,393,919
2025-09-02T13:14:04,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-127166,KeyboardInteractive,admin,Failure,173,511,662
2025-09-02T13:16:33,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-893025,KeyboardInteractive,root,Success,59,657,807
2025-09-02T13:16:44,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-337148,KeyboardInteractive,admin,Success,158,608,424
2025-09-02T13:16:45,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-841301,PublicKey,admin,Success,99,351,373
2025-09-02T13:17:10,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-287643,KeyboardInteractive,root,Success,455,591,615
2025-09-02T13:20:15,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-711652,Password,operator,Success,188,301,607
2025-09-02T13:20:59,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-292020,PublicKey,root,Success,159,348,709
2025-09-02T13:21:30,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-771788,KeyboardInteractive,svc_account,Success,157,467,622
2025-09-02T13:22:18,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-908572,PublicKey,root,Success,105,607,655
2025-09-02T13:22:32,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-408744,KeyboardInteractive,operator,Success,125,437,367
2025-09-02T13:23:20,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-447569,PublicKey,admin,Success,86,502,616
2025-09-02T13:23:44,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-185054,PublicKey,operator,Success,198,467,652
2025-09-02T13:24:07,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-909595,KeyboardInteractive,root,Success,164,302,766
2025-09-02T13:24:50,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-380315,Password,admin,Success,158,463,414
2025-09-02T13:24:52,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-364091,Password,admin,Success,101,242,480
2025-09-02T13:25:25,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-813392,Password,root,Success,70,128,361
2025-09-02T13:25:26,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-889753,KeyboardInteractive,operator,Success,25,342,503
2025-09-02T13:26:00,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-423018,Password,operator,Success,266,307,895
2025-09-02T13:26:36,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-180456,PublicKey,svc_account,Success,235,653,736
2025-09-02T13:26:51,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-822785,Password,operator,Success,316,500,507
2025-09-02T13:27:18,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-558100,Password,admin,Success,73,442,711
2025-09-02T13:27:53,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-796471,PublicKey,svc_account,Success,92,159,633
2025-09-02T13:28:47,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-204462,PublicKey,operator,Success,82,479,771
2025-09-02T13:29:17,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-354702,Password,root,Failure,327,564,828
2025-09-02T13:29:17,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-775212,PublicKey,svc_account,Success,73,582,495
2025-09-02T13:29:20,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-639386,PublicKey,admin,Success,42,475,757
2025-09-02T13:29:37,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-320641,Password,admin,Success,77,423,410
2025-09-02T13:29:40,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-985464,Password,svc_account,Failure,140,381,131
2025-09-02T13:29:54,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-278908,KeyboardInteractive,admin,Failure,107,416,321
2025-09-02T13:30:09,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-373225,KeyboardInteractive,svc_account,Success,145,288,395
2025-09-02T13:30:09,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-935115,PublicKey,operator,Success,60,403,650
2025-09-02T13:30:18,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-976625,PublicKey,admin,Success,149,697,438
2025-09-02T13:30:59,SSH,C3_L3_08,C3_L3_08,C2_L2_11,10.76.2.40,10.198.12.199,ssh-231936,Password,admin,Success,311,375,720
2025-09-02T13:31:57,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-784404,Password,svc_account,Success,226,613,443
2025-09-02T13:32:13,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-736062,KeyboardInteractive,admin,Success,157,368,621
2025-09-02T13:32:19,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-134860,PublicKey,root,Success,332,352,349
2025-09-02T13:33:01,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-199717,KeyboardInteractive,operator,Success,129,508,741
2025-09-02T13:33:07,SSH,C3_L3_06,C3_L3_06,C2_L2_01,10.218.2.44,10.93.13.215,ssh-928142,KeyboardInteractive,root,Success,127,374,731
2025-09-02T13:33:14,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-664490,KeyboardInteractive,root,Success,95,401,703
2025-09-02T13:33:42,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-221199,KeyboardInteractive,root,Success,113,401,447
2025-09-02T13:35:14,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-510622,KeyboardInteractive,svc_account,Success,148,263,334
2025-09-02T13:35:30,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-731802,Password,admin,Success,74,476,535
2025-09-02T13:35:52,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-528557,Password,svc_account,Success,169,458,154
2025-09-02T13:37:00,SSH,C3_L3_06,C3_L3_06,C2_L2_14,10.218.2.44,10.129.12.194,ssh-458579,Password,root,Success,223,594,873
2025-09-02T13:37:16,SSH,C3_L3_09,C3_L3_09,C2_L2_04,10.183.5.92,10.205.8.132,ssh-612545,KeyboardInteractive,admin,Success,93,479,743
2025-09-02T13:37:42,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-866628,Password,svc_account,Success,97,536,302
2025-09-02T13:38:02,SSH,C3_L3_01,C3_L3_01,C2_L2_08,10.106.9.157,10.113.2.42,ssh-767714,KeyboardInteractive,root,Success,131,532,491
2025-09-02T13:38:18,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-749998,Password,admin,Success,123,457,503
2025-09-02T13:39:03,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-193003,PublicKey,admin,Success,180,601,1068
2025-09-02T13:39:20,SSH,E_ENT_13,E_ENT_13,D_DMZ_02,10.225.13.222,10.99.8.143,ssh-185124,PublicKey,admin,Success,127,258,783
2025-09-02T13:39:31,SSH,E_ENT_03,E_ENT_03,D_DMZ_02,10.176.15.254,10.99.8.143,ssh-325154,KeyboardInteractive,operator,Failure,127,569,542
2025-09-02T13:39:59,SSH,C3_L3_01,C3_L3_01,C2_L2_05,10.106.9.157,10.89.4.71,ssh-907447,Password,root,Success,271,453,988
2025-09-02T13:40:06,SSH,C3_L3_04,C3_L3_04,C2_L2_08,10.175.6.98,10.113.2.42,ssh-713491,Password,admin,Success,207,423,461
