timestamp,protocol,product_id,src_asset_id,dst_asset_id,src_ip,dst_ip,pdu_type,service,area,db_number,start,size,result,response_time_ms,bytes_in,bytes_out
2025-09-02T11:50:01,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,Start,DB,107,2633,118,OK,261,366,525
2025-09-02T11:50:46,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,WriteVar,Q,494,3309,219,OK,127,317,794
2025-09-02T11:50:59,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,ProgramBlock,I,395,1970,12,OK,87,485,1022
2025-09-02T11:51:30,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,ProgramBlock,M,341,1755,11,OK,228,174,609
2025-09-02T11:52:12,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,job,WriteVar,I,87,2154,144,OK,66,486,518
2025-09-02T11:53:33,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,WriteVar,Q,41,689,135,OK,119,468,279
2025-09-02T11:54:15,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,PLCControl,I,341,2403,140,OK,175,585,261
2025-09-02T11:54:20,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,ReadVar,Q,257,3500,224,OK,110,571,887
2025-09-02T11:54:22,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,Stop,DB,56,2205,173,OK,97,352,740
2025-09-02T11:54:39,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,ReadVar,Q,171,3046,162,OK,43,206,1035
2025-09-02T11:54:46,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,ProgramBlock,I,184,2245,2,OK,249,306,814
2025-09-02T11:55:21,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,ReadVar,I,352,3459,130,OK,193,709,437
2025-09-02T11:55:39,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,WriteVar,Q,491,1236,186,OK,56,306,729
2025-09-02T11:56:33,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,WriteVar,Q,153,2550,122,OK,89,170,960
2025-09-02T11:56:35,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,job,WriteVar,I,361,254,155,OK,98,295,526
2025-09-02T11:56:54,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,ack,Stop,M,237,3865,115,OK,33,316,360
2025-09-02T11:58:09,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,PLCControl,DB,89,1203,103,OK,238,593,456
2025-09-02T11:58:10,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,WriteVar,I,79,3069,158,Error,235,385,723
2025-09-02T11:58:22,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,Stop,Q,22,109,64,OK,143,485,272
2025-09-02T11:59:40,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,ProgramBlock,I,186,645,123,OK,44,404,358
2025-09-02T11:59:49,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,ReadVar,Q,56,1334,2,OK,118,263,535
2025-09-02T12:00:05,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,user_data,WriteVar,I,67,2401,193,OK,146,511,801
2025-09-02T12:01:01,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,job,ReadVar,M,361,135,254,OK,55,485,732
2025-09-02T12:02:50,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,ProgramBlock,I,379,3907,126,OK,67,174,605
2025-09-02T12:02:56,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,PLCControl,Q,356,56,61,OK,151,322,476
2025-09-02T12:03:22,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,ReadVar,Q,232,82,233,Error,88,322,826
2025-09-02T12:03:24,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,ProgramBlock,M,213,2944,131,OK,159,354,841
2025-09-02T12:03:59,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,WriteVar,DB,36,1622,132,Error,136,451,136
2025-09-02T12:03:59,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,Stop,Q,468,2817,232,OK,211,545,423
2025-09-02T12:04:34,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,Stop,DB,183,1198,164,Error,83,720,854
2025-09-02T12:04:35,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,WriteVar,DB,32,3720,112,OK,80,358,522
2025-09-02T12:04:53,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,ReadVar,M,87,3572,230,OK,224,70,481
2025-09-02T12:05:04,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,ReadVar,M,460,3263,241,OK,80,642,930
2025-09-02T12:05:35,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,user_data,PLCControl,DB,411,3424,168,OK,105,754,639
2025-09-02T12:06:05,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,ack,PLCControl,Q,282,2435,16,OK,35,300,692
2025-09-02T12:06:42,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,ack,PLCControl,DB,325,3224,238,OK,100,319,382
2025-09-02T12:07:22,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,PLCControl,DB,16,857,3,OK,151,415,722
2025-09-02T12:07:23,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,Start,Q,377,1480,188,OK,119,366,667
2025-09-02T12:08:10,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,ReadVar,DB,456,1824,22,OK,54,328,708
2025-09-02T12:08:42,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,ack,Stop,I,441,3256,159,Error,79,310,698
2025-09-02T12:08:42,S7comm,C2_L2_05,C2_L2_05,C1_L1_04,10.89.4.71,10.204.13.222,job,Stop,Q,341,117,84,OK,210,241,594
2025-09-02T12:08:51,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,ack,Stop,I,423,286,26,Error,302,308,615
2025-09-02T12:09:04,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,user_data,ReadVar,Q,472,1338,76,OK,130,450,492
2025-09-02T12:09:52,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,Stop,I,468,3652,213,OK,371,381,447
2025-09-02T12:10:20,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,Stop,M,109,1032,91,OK,290,400,338
2025-09-02T12:10:28,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,user_data,Stop,DB,96,956,54,Error,212,460,1176
2025-09-02T12:11:23,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,ReadVar,I,462,2096,243,OK,214,517,290
2025-09-02T12:12:14,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,user_data,WriteVar,Q,119,3701,247,OK,238,404,772
2025-09-02T12:12:39,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,ProgramBlock,DB,499,3289,230,OK,143,390,307
2025-09-02T12:12:51,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,Stop,M,26,671,219,OK,33,413,768
2025-09-02T12:12:53,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,ReadVar,DB,338,1823,153,OK,131,358,927
2025-09-02T12:13:35,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,job,ReadVar,Q,289,2751,213,OK,275,139,241
2025-09-02T12:13:43,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,Start,Q,62,3807,217,OK,170,466,750
2025-09-02T12:14:05,S7comm,C2_L2_14,C2_L2_14,C1_L1_19,10.129.12.194,10.246.13.223,user_data,ReadVar,M,52,2186,181,OK,833,289,142
2025-09-02T12:14:09,S7comm,C2_L2_09,C2_L2_09,C1_L1_18,10.189.6.99,10.50.0.9,ack,PLCControl,I,262,1689,222,OK,90,194,468
2025-09-02T12:14:45,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,ReadVar,I,406,2798,114,OK,824,641,614
2025-09-02T12:15:47,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,user_data,Start,M,415,785,139,Error,304,634,546
2025-09-02T12:16:27,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,Start,DB,153,653,96,OK,262,432,792
2025-09-02T12:16:35,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,job,ReadVar,DB,74,1421,33,OK,141,478,885
2025-09-02T12:16:47,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,Start,M,348,873,237,OK,112,276,403
2025-09-02T12:16:52,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,ReadVar,Q,413,305,54,OK,140,275,733
2025-09-02T12:17:14,S7comm,C2_L2_14,C2_L2_14,C1_L1_06,10.129.12.194,10.73.10.165,job,Stop,I,271,1464,108,Error,85,421,368
2025-09-02T12:17:37,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,user_data,ProgramBlock,I,460,1632,186,OK,184,535,545
2025-09-02T12:18:42,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,user_data,WriteVar,I,342,1170,90,Error,315,329,508
2025-09-02T12:18:52,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,user_data,WriteVar,DB,285,3650,61,OK,76,598,537
2025-09-02T12:19:16,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,user_data,PLCControl,DB,203,683,212,OK,123,502,703
2025-09-02T12:19:17,S7comm,C2_L2_09,C2_L2_09,C1_L1_12,10.189.6.99,10.171.15.251,ack,ReadVar,I,456,3818,6,OK,93,319,990
2025-09-02T12:22:08,S7comm,C2_L2_10,C2_L2_10,C1_L1_08,10.34.3.56,10.150.0.12,job,ReadVar,DB,372,2348,228,OK,112,434,646
2025-09-02T12:22:24,S7comm,C2_L2_04,C2_L2_04,C1_L1_09,10.205.8.132,10.109.1.17,job,Start,I,307,3277,110,OK,187,393,539
